replication,SCRAM
51,V019940006S38460581330012
51,V016620007S90271751060011
51,V015940006S53460374610013
51,V019640006S31460888500012
51,V011740006S31460500700013
51,V010340006S72460313210011
51,V014440006S74460469910012
51,V019540006S50460534000013
51,V018740006S10461218550013
51,V014240006S18460802720011
51,V012040006S11460592400012
51,V014440006S99460188040013
51,V010440006S35460234120013
51,V015140006S51461503760013
51,V011540006S31460850600011
51,V011340006S38460114230012
51,V015840006S30461328260013
51,V014440006S50460578000012
51,V013240006S99460358940012
51,V012940006S38460737030012
51,V019140007S94471269560011
51,V010440007S78471682490012
51,V013140007S73470826310012
51,V017640007S58470686730013
51,V014840662M33530181550012
51,V016440007S35470167520013
51,V012440007S75471047180012
51,V013640007S98471282790011
51,V015240006S38460530030012
51,V014940007S55471943860013
51,V018340007S73470690410012
51,V010830103M11120109100012
51,V013110008S59180901540011
51,V015940007S75471923960012
51,V019240007S92471097750011
51,V011240007S90470035200011
51,V015330068M12040104790013
51,V013540007S75471211970012
51,V015340007S75471017470011
51,V018140007S56471988580012
51,V015440007S75471121170013
51,V013000005S91051801370011
51,V012940007S39470717240013
51,V017640007S13470793010012
51,V014240007S52471065550013
51,V013940007S76471832880012
51,V013840007S56470178130012
51,V012940007S55471051860012
51,V015240007S91471329250013
51,V018040007S94471460460012
51,V012540007S78471472690011
51,V010410003S17132264630013
51,V011950003S75530191620011
51,V012840007S51471897150013
51,V014840007S73470430120011
51,V017540007S97471712290013
51,V012330103M99120748370012
51,V010840007S75471332570012
51,V017640007S75471275870012
51,V012440007S56471662680011
51,V010640007S75471955180011
51,V016330987M30100587440011
51,V010240008S14480515010013
51,V010140007S73470397810011
51,V016140007S95470255720013
51,V017840007S56470405920012
51,V014540007S75471563770011
51,V019240007S53470054110012
51,V017340007S90470620400013
51,V019440007S75471162370011
51,V010840007S56470387920012
51,V013340006S99460378930013
51,V010140007S73470681510113
51,V019440007S75471164180012
51,V015140007S91470624700011
51,V011120008S79280069860012
51,V019450004S18540386570012
51,V016840007S74470069320012
51,V015640007S55471484760012
51,V012500002S02020034400012
51,V014140007S51471519150013
51,V013940007S75471033770012
51,V010040007S78471153390113
51,V018640007S75471175970012
51,V010040007S75471160670112
51,V011830003S11330277120011
51,V010340007S39470737930012
51,V011540007S56470557030012
51,V018440007S75471184080013
51,V010140007S75471515170011
51,V010240007S90470783300013
51,V010940007S56470388820012
51,V017740007S75471823170013
51,V014340007S12470282800012
51,V010140007S75471890670013
51,V018540007S14471545950011
51,V019540007S31471465050012
51,V016200005S91051343470013
51,V013240007S36471855480013
51,V018740007S56470483130011
51,V013840007S52471414650012
51,V010740007S78471051690013
51,V010140007S75471528870013
51,V011040007S56470916130012
51,V012140007S39470444440012
51,V014740662M33530655140013
51,V010140005S53450241230013
51,V019140007S52471278650011
51,V012240007S73470370810011
51,V015330008S71380152310013
51,V011840007S97471666190011
51,V013540007S90470657200012
51,V011250004S97540334470013
51,V018540007S31471474050012
51,V015340007S75471211170013
51,V015040007S55471944760013
51,V011530987M30100210710012
51,V019940007S73470861510013
51,V011440007S52471971650011
51,V010140007S11470851500011
51,V015640007S18470864730011
51,V019820009S59290368040013
51,V017740007S94471478560013
51,V013540007S32471055450011
51,V017220004S31240184520012
51,V018540007S76471256880012
51,V017940007S18471352290013
51,V019340007S94471170560011
51,V019840007S50471548740011
51,V010040007S78471131590111
51,V013540007S75471404670013
51,V010650000S32500844750011
51,V013140007S52471244550012
51,V015140007S73470706510011
51,V013640007S90470487200013
51,V017530009S31391855370011
51,V018740007S78471421490012
51,V011540006S90460244200013
51,V019440007S15470301520012
51,V014840000S34401043580012
51,V013310109M31481046820012
51,V019010109M93484821980011
51,V012740001S53410725330012
51,V015410109M58480401600012
51,V017410109M58480121800013
51,V011620426M10482242580013
51,V014310006S96160501780013
51,V014710109M93484705180013
51,V015820426M93480380100013
51,V016210109M12481353450012
51,V017910109M58480376210011
51,V011940008S90482962120012
51,V010710109M93484387480013
51,V012110109M31481415810011
51,V010530068M31040420670011
51,V019010109M31481796340012
51,V014110109M12481096850011
51,V017030001S90311698160013
51,V014500001S30011508080013
51,V019720426M75481684010011
51,V012810109M93484733170013
51,V018940008S92480840700011
51,V010510109M58480082900011
51,V017310109M75482143560011
51,V018410109M58480644500011
51,V013940008S78483777430011
51,V015110109M93484243380012
51,V010820426M10482333380012
51,V015040008S14481581510012
51,V012810109M79483275860011
51,V013220426M93480755300012
51,V010120426M93483882390013
51,V016240008S16483661330011
51,V012520426M75481929800011
51,V013110109M31481133120011
51,V016440662M33530485200011
51,V014010109M93484160580012
51,V017040008S35484330240013
51,V013630081M73060149140011
51,V012510109M93484558570013
51,V013520426M10482482680011
51,V013840000S90401645240013
51,V015340008S57483996330013
51,V018140008S35484906040011
51,V017820009S98291613470013
51,V016120426M76481183810013
51,V017620426M10482849350012
51,V013600002S05021950950011
51,V017420426M10482572050011
51,V016140000S93400557220013
51,V011310109M12481300350012
51,V018620426M10482469470013
51,V015940008S35484922240011
51,V010910109M93484208470013
51,V019420002S91220878410011
51,V013020426M10482124480011
51,V018510109M31481882740012
51,V012620426M10482520840011
51,V010120426M10482525070011
51,V011040008S92483585030013
51,V014640008S31482918120013
51,V013510109M93484356870012
51,V016310109M93484065280013
51,V017210109M13482517160012
51,V014720001S90212408880011
51,V011940008S99484036740012
51,V011320426M75481481510011
51,V011110109M58480800310013
51,V015900002S02020365610013
51,V015140008S92480591500012
51,V014730005S94350853480011
51,V015910109M31481467920011
51,V014310109M31481592320013
51,V010510005S30150564770012
51,V013200002S02022957170012
51,V017510109M12481347150012
51,V019020426M10482098570012
51,V016340008S39482624720013
51,V013640008S92480506900012
51,V018240008S35484529040012
51,V015320426M75481729110012
51,V019420426M10482763120011
51,V010620426M93480593200011
51,V015320426M10482964640012
51,V017230625M18360604040012
51,V015620003S13230099190011
51,V010140009S50490024500012
51,V014240008S50480262000011
51,V010820000S90202373790012
51,V012410109M75482828560012
51,V019220426M10482925930011
51,V011510109M31481590230011
51,V010920426M10482732430011
51,V017520426M93483459390013
51,V015450006S92560406450011
51,V017720426M75481067510011
51,V016930005S10350610030011
51,V011910109M31481596630012
51,V017350006S52560061140013
51,V012420000S37201722080011
51,V010440008S14480622010012
51,V011110006S38160797690012
51,V018040009S94490782470011
51,V010940008S92480536600012
51,V013940008S72484595630011
51,V017420000S51200032500011
51,V012910109M12481478550012
51,V015710109M58480687900013
51,V014410109M93484790580012
51,V011840008S14484513730011
51,V019640140M17060779790013
51,V017520426M10482831270013
51,V012810109M93484704090012
51,V015110109M93484860690012
51,V015630000S92300858810013
51,V011140008S55483501230012
51,V012210109M79483724960011
51,V013920001S99210657830012
51,V010120426M93480154100112
51,V012610109M93484559470013
51,V014740140M56060354810013
51,V013710109M58480239500011
51,V017110109M31481290820013
51,V019440001S95410995970013
51,V013910109M31481578630012
51,V018030068M31040043030011
51,V012740008S35484321040011
51,V012040008S35484969040011
51,V013450004S70541710290011
51,V013940008S92480523900011
51,V014610109M13482184160012
51,V018620426M93480522200012
51,V019800005S19050329150012
51,V017220426M10482883920013
51,V014140008S76480486210013
51,V017410109M31481455330012
51,V011420426M75481223410013
51,V014920426M10482616430012
51,V018720426M10482622280012
51,V011650001S01518597360013
51,V013810109M93484513290012
51,V016220426M10482026560011
51,V015420426M10482765560012
51,V015450006S12560707330012
51,V011540008S14481795710012
51,V019330009S35391291980012
51,V011520426M19482138880011
51,V019900006S11061491140011
51,V011520426M10482682480011
51,V012310109M93484372170012
51,V012340140M56060712820012
51,V018840006S50460273000013
51,V011830005S94350790480011
51,V015110109M58480954210013
51,V012220426M10482203520013
51,V017630005S14350489070011
51,V011420426M10482646030011
51,V015050006S14560049070012
51,V013020426M10482726230012
51,V018820426M10482803170011
51,V019110109M31481543710012
51,V016120000S19200022430012
51,V011810109M93484440390012
51,V017210109M31481564420013
51,V016010109M31481824330012
51,V019410109M93481502950013
51,V013340008S35484771040011
51,V018110464M51330596100011
51,V018440008S19484090640011
51,V016410109M76483790760012
51,V019220426M76481317710011
51,V014040004S70440444070011
51,V012710003S92130214300011
51,V017710109M31481002710011
51,V014420426M10482093620012
51,V018910109M31481512830011
51,V010010109M31481958240111
51,V018220426M10482402240013
51,V015310109M93484061570011
51,V010840008S35484952040012
51,V019520426M10482132330013
51,V012840008S10484589430012
51,V015510109M12481445150011
51,V019050004S10541464780012
51,V018140008S14481660610011
51,V011020426M75481216010011
51,V019940008S92480439500013
51,V014720426M10482352830013
51,V014830103M99120190470013
51,V015520426M10482238240011
51,V014740008S92480779600012
51,V013810109M93484086870012
51,V011410109M12481301250012
51,V011320426M75481685110013
51,V010250004S93540867530012
51,V016340008S58484299440011
51,V016410109M12481366150013
51,V014920009S90292085880012
51,V011320426M93483503490013
51,V017110109M31481432640011
51,V019230987M30100049610012
51,V015420426M10482146440011
51,V015940008S92480103800013
51,V011640907M33240098730013
51,V015230002S30320951940011
51,V012920426M10482041770011
51,V018320426M75481256700012
51,V017910109M12481249940011
51,V013910109M31481569540012
51,V012640006S16460925220012
51,V016920426M76481263910013
51,V012820426M10482224480012
51,V015540008S55480782110011
51,V017640008S16480387110012
51,V012840008S35484843140012
51,V015310109M58480400700012
51,V012320426M10482285240013
51,V015820426M75481553800013
51,V016110109M93484223480011
51,V014620426M10482159050012
51,V013710109M58480413210012
51,V010610109M31481187410013
51,V010710109M58480007500013
51,V018450006S90560888410012
51,V018510829M36261938360012
51,V013610109M31481786810013
51,V015510109M31481563320011
51,V010720426M10482361560013
51,V013120426M75481561700011
51,V018440008S19480376310012
51,V018010109M12481322750011
51,V011510986M13170765820011
51,V014340008S55483680230011
51,V017420426M10482211250012
51,V015610005S10150046000011
51,V016520426M10482648380012
51,V015710109M93481187950013
51,V010340008S72480630200012
51,V017810109M93484678090013
51,V012310109M31481974910013
51,V015030625M74360287700013
51,V017720426M10482677540012
51,V012220426M75481755210012
51,V017840907M10110480450013
51,V019810109M58480824700013
51,V010620426M10482815160013
51,V010040008S32484049530113
51,V016820003S91230214950013
51,V016420426M10482685650013
51,V017120426M10482510330013
51,V018150004S11540424110013
51,V016220426M75481182900012
51,V017340001S15410023070013
51,V011620009S77290356420012
51,V016330007S76370213130011
51,V018120426M10482471260012
51,V011520426M10482886080013
51,V018710008S73180617610013
51,V015920002S71221384590012
51,V010520426M10482287850013
51,V014210109M12481009650012
51,V016340008S51482671320011
51,V015520426M10482412940012
51,V018840008S92480447600013
51,V010640008S14482590520013
51,V011710109M93484015870013
51,V017520426M17480187500013
51,V012940861M10060883920013
51,V011330005S54350523180011
51,V017020009S74290859610012
51,V013140008S94483673130012
51,V016630625M18360412440013
51,V013910109M93484434190013
51,V016040008S92480854300012
51,V016340008S10484399430011
51,V014810109M58480879600013
51,V016040008S35484000830012
51,V010430987M19420397430012
51,V018130625M32340762230012
51,V019910109M31481907410013
51,V018810109M93481969060013
51,V019420426M10482358680013
51,V019610109M93484494670013
51,V018020426M93483432190011
51,V010640907M10110403140013
51,V017610109M12481431850013
51,V015630987M30100365250013
51,V010530081M73060533550013
51,V016110109M93484236190013
51,V010920426M10482278740011
51,V010010109M93484925680113
51,V019610109M31481168240013
51,V018640008S54482011620011
51,V010010109M58480280110113
51,V012510109M31481420410012
51,V011710109M93484629380011
51,V019640008S35484629830011
51,V014220426M10482620040013
51,V013210109M93484173190013
51,V015150006S93560232860013
51,V015740140M17060915860012
51,V011900005S70050893900012
51,V019320000S37201859970012
51,V011320426M10482701660012
51,V018610109M12481500050011
51,V017110109M12481525350012
51,V017050003S76530388730012
51,V019440008S55483052230013
51,V016120426M10482937470013
51,V017410109M31481101810012
51,V018900008S10080655400012
51,V012620426M10482642630013
51,V013540008S14480891010011
51,V015620426M10482965530011
51,V015220426M76481364610012
51,V012810109M31481225930013
51,V017220426M10482048450013
51,V013910109M15482461460013
51,V012020426M10482517070012
51,V014140008S77484588340011
51,V013610109M58480873100011
51,V014440007S91471158250013
51,V016720426M10482868340012
51,V013600004S91040565220012
51,V015320426M93483010190012
51,V012810109M93484804080012
51,V011810109M58480997500013
51,V010420426M10482359670013
51,V015240007S91471497350011
51,V016100002S09020884730013
51,V014540008S72482238420011
51,V018520002S90221362090012
51,V011010109M31481345720013
51,V012520008S76280174540013
51,V011320426M75481947900012
51,V010940000S34401455970013
