replication,method,state,theta_hat,lower,upper
8,MRP6,12,0.3332049018547006,0.28082374939399346,0.389040917540846
8,MRP6,13,0.3268393250016122,0.2687290892410281,0.38573278822345836
8,MRP6,16,0.2604664302232575,0.20070591733995063,0.32303612034942925
8,MRP6,17,0.3490921037789345,0.28691013829694695,0.4167559306306594
8,MRP6,18,0.3217636001618464,0.25763109224165276,0.38973771638860827
8,MRP6,19,0.3099490107502969,0.24194873341661768,0.3827213151839933
8,MRP6,20,0.28354612468824675,0.2125348310833257,0.36014473705416034
8,MRP6,21,0.3407608707814828,0.27113363591994194,0.42552056085528
8,MRP6,22,0.38540234866571893,0.31042784121158545,0.4801463448900323
8,MRP6,23,0.30533611606335825,0.23862509685363964,0.3758411894372001
8,MRP6,24,0.3230555007310612,0.2655447941301775,0.38186704785009407
8,MRP6,25,0.3548123910897641,0.2951014198814183,0.42734347103531267
8,MRP6,26,0.35562154946042823,0.29519104286309145,0.4249969030381317
8,MRP6,27,0.2938375903457625,0.23157768440332194,0.3567106376520688
8,MRP6,28,0.378714602508687,0.29755409366207863,0.4655769992871246
8,MRP6,29,0.3168584555769526,0.24625124157354805,0.3888105075455656
8,MRP6,30,0.3067361723385815,0.2416808049556553,0.3777862558702517
8,MRP6,31,0.2460648095043185,0.17647326545640946,0.31469262700705025
8,MRP6,32,0.3200028129964626,0.2602749034172201,0.3859190530668848
8,MRP6,33,0.26443033251550974,0.20211709176279327,0.32817194032338093
8,MRP6,34,0.3055505115465907,0.24797141390393118,0.35846139776556313
8,MRP6,35,0.3219885042551528,0.26159522676839264,0.3827773406724199
8,MRP6,36,0.3690955214931404,0.3064597556617782,0.4379243914420963
8,MRP6,37,0.29516295375900603,0.2277149436679279,0.36317578585073995
8,MRP6,38,0.30542820449845476,0.2280672250593629,0.39497021229369267
8,MRP6,39,0.34716727338646813,0.2753069172196121,0.4169934805606445
8,MRP6,40,0.27346587628494745,0.20668629267319086,0.3374518409433899
8,MRP6,41,0.26375991547136385,0.20732954269072576,0.3351805763357006
8,MRP6,42,0.3284595547951533,0.27544289068150246,0.39186350211135274
8,MRP6,44,0.2915801512417987,0.22093640930590583,0.36624218799062586
8,MRP6,45,0.3355479675098593,0.2643787904692342,0.40868372673034575
8,MRP6,46,0.31001217347055865,0.22497540017984863,0.3962074960391649
8,MRP6,47,0.3449928151814965,0.27891385094668136,0.42532690043788735
8,MRP6,48,0.32761122987730584,0.2806975838514903,0.3736002853635919
8,MRP6,49,0.2499068497255874,0.19776501715522185,0.30944385614342906
8,MRP6,50,0.3488387072430704,0.2766923227548703,0.4271990060186528
